Date,Open,High,Low,Close,Volume,Count,WAP
20230322 19:54:40 America/Los_Angeles,27397.625,27397.625,27397.625,27397.625,-1,-1,-1
20230322 19:54:45 America/Los_Angeles,27397.625,27397.625,27397.625,27397.625,-1,-1,-1
20230322 19:54:50 America/Los_Angeles,27397.625,27397.625,27397.625,27397.625,-1,-1,-1
20230322 19:54:55 America/Los_Angeles,27397.625,27397.625,27397.625,27397.625,-1,-1,-1
20230322 19:55:00 America/Los_Angeles,27397.625,27399.375,27397.625,27399.375,-1,-1,-1
20230322 19:55:05 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:10 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:15 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:20 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:25 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:30 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:35 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:40 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:45 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:50 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:55:55 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:00 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:05 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:10 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:15 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:20 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:25 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:30 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:35 America/Los_Angeles,27399.375,27399.375,27399.375,27399.375,-1,-1,-1
20230322 19:56:40 America/Los_Angeles,27399.375,27401.375,27399.375,27401.375,-1,-1,-1
20230322 19:56:45 America/Los_Angeles,27401.375,27401.375,27401.375,27401.375,-1,-1,-1
20230322 19:56:50 America/Los_Angeles,27401.375,27401.375,27401.375,27401.375,-1,-1,-1
20230322 19:56:55 America/Los_Angeles,27401.375,27401.375,27401.375,27401.375,-1,-1,-1
20230322 19:57:00 America/Los_Angeles,27401.375,27401.875,27401.375,27401.875,-1,-1,-1
20230322 19:57:05 America/Los_Angeles,27401.875,27401.875,27401.875,27401.875,-1,-1,-1
20230322 19:57:10 America/Los_Angeles,27401.875,27403.125,27401.875,27403.125,-1,-1,-1
20230322 19:57:15 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:20 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:25 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:30 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:35 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:40 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:45 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:50 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:57:55 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:00 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:05 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:10 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:15 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:20 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:25 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:30 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:35 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:40 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:45 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:50 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:58:55 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:00 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:05 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:10 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:15 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:20 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:25 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:30 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:35 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:40 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:45 America/Los_Angeles,27403.125,27403.125,27403.125,27403.125,-1,-1,-1
20230322 19:59:50 America/Los_Angeles,27403.125,27404.375,27403.125,27404.375,-1,-1,-1
20230322 19:59:55 America/Los_Angeles,27404.375,27408.375,27404.375,27408.375,-1,-1,-1
20230322 20:00:00 America/Los_Angeles,27408.375,27413.125,27408.375,27413.125,-1,-1,-1
20230322 20:00:05 America/Los_Angeles,27413.125,27414.375,27413.125,27414.375,-1,-1,-1
20230322 20:00:10 America/Los_Angeles,27414.375,27414.375,27414.375,27414.375,-1,-1,-1
20230322 20:00:15 America/Los_Angeles,27414.375,27419.125,27414.375,27419.125,-1,-1,-1
20230322 20:00:20 America/Los_Angeles,27419.125,27419.375,27419.125,27419.375,-1,-1,-1
20230322 20:00:25 America/Los_Angeles,27419.375,27425.125,27419.375,27425.125,-1,-1,-1
20230322 20:00:30 America/Los_Angeles,27425.125,27428.125,27425.125,27428.125,-1,-1,-1
20230322 20:00:35 America/Los_Angeles,27428.125,27428.875,27428.125,27428.875,-1,-1,-1
20230322 20:00:40 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:00:45 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:00:50 America/Los_Angeles,27428.875,27431.625,27428.875,27431.625,-1,-1,-1
20230322 20:00:55 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:00 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:05 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:10 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:15 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:20 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:25 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:30 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:35 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:40 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:45 America/Los_Angeles,27431.625,27431.625,27431.625,27431.625,-1,-1,-1
20230322 20:01:50 America/Los_Angeles,27431.625,27432.375,27431.625,27432.375,-1,-1,-1
20230322 20:01:55 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:00 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:05 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:10 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:15 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:20 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:25 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:30 America/Los_Angeles,27432.375,27432.375,27432.375,27432.375,-1,-1,-1
20230322 20:02:35 America/Los_Angeles,27432.375,27432.625,27432.375,27432.625,-1,-1,-1
20230322 20:02:40 America/Los_Angeles,27432.625,27440.375,27432.625,27440.375,-1,-1,-1
20230322 20:02:45 America/Los_Angeles,27440.375,27440.375,27440.375,27440.375,-1,-1,-1
20230322 20:02:50 America/Los_Angeles,27440.375,27440.375,27440.375,27440.375,-1,-1,-1
20230322 20:02:55 America/Los_Angeles,27440.375,27440.375,27440.375,27440.375,-1,-1,-1
20230322 20:03:00 America/Los_Angeles,27440.375,27440.375,27440.375,27440.375,-1,-1,-1
20230322 20:03:05 America/Los_Angeles,27440.375,27440.375,27435.125,27435.125,-1,-1,-1
20230322 20:03:10 America/Los_Angeles,27435.125,27435.125,27435.125,27435.125,-1,-1,-1
20230322 20:03:15 America/Los_Angeles,27435.125,27435.125,27424.875,27424.875,-1,-1,-1
20230322 20:03:20 America/Los_Angeles,27424.875,27424.875,27424.875,27424.875,-1,-1,-1
20230322 20:03:25 America/Los_Angeles,27424.875,27424.875,27423.625,27423.625,-1,-1,-1
20230322 20:03:30 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:03:35 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:03:40 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:03:45 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:03:50 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:03:55 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:04:00 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:04:05 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:04:10 America/Los_Angeles,27423.625,27423.625,27423.625,27423.625,-1,-1,-1
20230322 20:04:15 America/Los_Angeles,27423.625,27423.625,27420.375,27420.375,-1,-1,-1
20230322 20:04:20 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:25 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:30 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:35 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:40 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:45 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:50 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:04:55 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:05:00 America/Los_Angeles,27420.375,27420.375,27420.375,27420.375,-1,-1,-1
20230322 20:05:05 America/Los_Angeles,27420.375,27420.375,27414.625,27414.625,-1,-1,-1
20230322 20:05:10 America/Los_Angeles,27414.625,27414.625,27414.625,27414.625,-1,-1,-1
20230322 20:05:15 America/Los_Angeles,27414.625,27414.625,27414.625,27414.625,-1,-1,-1
20230322 20:05:20 America/Los_Angeles,27414.625,27414.625,27414.625,27414.625,-1,-1,-1
20230322 20:05:25 America/Los_Angeles,27414.625,27414.625,27413.375,27413.375,-1,-1,-1
20230322 20:05:30 America/Los_Angeles,27413.375,27413.375,27413.375,27413.375,-1,-1,-1
20230322 20:05:35 America/Los_Angeles,27413.375,27413.375,27413.375,27413.375,-1,-1,-1
20230322 20:05:40 America/Los_Angeles,27413.375,27413.375,27398.375,27398.375,-1,-1,-1
20230322 20:05:45 America/Los_Angeles,27398.375,27398.375,27398.375,27398.375,-1,-1,-1
20230322 20:05:50 America/Los_Angeles,27398.375,27398.375,27398.375,27398.375,-1,-1,-1
20230322 20:05:55 America/Los_Angeles,27398.375,27398.375,27398.375,27398.375,-1,-1,-1
20230322 20:06:00 America/Los_Angeles,27398.375,27398.375,27398.375,27398.375,-1,-1,-1
20230322 20:06:05 America/Los_Angeles,27398.375,27398.375,27398.375,27398.375,-1,-1,-1
20230322 20:06:10 America/Los_Angeles,27398.375,27401.875,27398.375,27401.875,-1,-1,-1
20230322 20:06:15 America/Los_Angeles,27401.875,27403.875,27401.875,27403.875,-1,-1,-1
20230322 20:06:20 America/Los_Angeles,27403.875,27403.875,27403.875,27403.875,-1,-1,-1
20230322 20:06:25 America/Los_Angeles,27403.875,27403.875,27403.875,27403.875,-1,-1,-1
20230322 20:06:30 America/Los_Angeles,27403.875,27418.0,27403.875,27418.0,-1,-1,-1
20230322 20:06:35 America/Los_Angeles,27418.0,27421.875,27418.0,27421.875,-1,-1,-1
20230322 20:06:40 America/Los_Angeles,27421.875,27433.375,27421.875,27433.375,-1,-1,-1
20230322 20:06:45 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:06:50 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:06:55 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:00 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:05 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:10 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:15 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:20 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:25 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:30 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:35 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:40 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:45 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:50 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:07:55 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:08:00 America/Los_Angeles,27433.375,27433.375,27433.375,27433.375,-1,-1,-1
20230322 20:08:05 America/Los_Angeles,27433.375,27434.125,27433.375,27434.125,-1,-1,-1
20230322 20:08:10 America/Los_Angeles,27434.125,27438.375,27434.125,27437.875,-1,-1,-1
20230322 20:08:15 America/Los_Angeles,27437.875,27437.875,27434.375,27434.375,-1,-1,-1
20230322 20:08:20 America/Los_Angeles,27434.375,27434.375,27434.375,27434.375,-1,-1,-1
20230322 20:08:25 America/Los_Angeles,27434.375,27434.375,27433.375,27433.375,-1,-1,-1
20230322 20:08:30 America/Los_Angeles,27433.375,27433.375,27430.375,27430.375,-1,-1,-1
20230322 20:08:35 America/Los_Angeles,27430.375,27430.375,27430.375,27430.375,-1,-1,-1
20230322 20:08:40 America/Los_Angeles,27430.375,27430.375,27427.625,27427.625,-1,-1,-1
20230322 20:08:45 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:08:50 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:08:55 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:00 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:05 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:10 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:15 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:20 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:25 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:30 America/Los_Angeles,27427.625,27427.625,27427.625,27427.625,-1,-1,-1
20230322 20:09:35 America/Los_Angeles,27427.625,27428.875,27427.625,27428.875,-1,-1,-1
20230322 20:09:40 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:09:45 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:09:50 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:09:55 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:00 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:05 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:10 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:15 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:20 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:25 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:30 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:35 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:40 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:45 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:50 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:10:55 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:00 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:05 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:10 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:15 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:20 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:25 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:30 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:35 America/Los_Angeles,27428.875,27428.875,27428.875,27428.875,-1,-1,-1
20230322 20:11:40 America/Los_Angeles,27428.875,27430.125,27428.875,27430.125,-1,-1,-1
20230322 20:11:45 America/Los_Angeles,27430.125,27430.125,27430.125,27430.125,-1,-1,-1
20230322 20:11:50 America/Los_Angeles,27430.125,27430.625,27430.125,27430.625,-1,-1,-1
20230322 20:11:55 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:00 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:05 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:10 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:15 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:20 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:25 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:30 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:35 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:40 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:45 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:50 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:12:55 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:13:00 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:13:05 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:13:10 America/Los_Angeles,27430.625,27430.625,27430.625,27430.625,-1,-1,-1
20230322 20:13:15 America/Los_Angeles,27430.625,27430.625,27418.375,27418.375,-1,-1,-1
20230322 20:13:20 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:25 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:30 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:35 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:40 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:45 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:50 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:13:55 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:00 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:05 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:10 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:15 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:20 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:25 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:30 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:35 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:40 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:45 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:50 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:14:55 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:15:00 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:15:05 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:15:10 America/Los_Angeles,27418.375,27418.375,27418.375,27418.375,-1,-1,-1
20230322 20:15:15 America/Los_Angeles,27418.375,27418.375,27410.875,27410.875,-1,-1,-1
20230322 20:15:20 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:25 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:30 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:35 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:40 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:45 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:50 America/Los_Angeles,27410.875,27410.875,27410.875,27410.875,-1,-1,-1
20230322 20:15:55 America/Los_Angeles,27410.875,27410.875,27405.375,27405.375,-1,-1,-1
20230322 20:16:00 America/Los_Angeles,27405.375,27405.375,27405.375,27405.375,-1,-1,-1
20230322 20:16:05 America/Los_Angeles,27405.375,27405.375,27404.375,27404.375,-1,-1,-1
20230322 20:16:10 America/Los_Angeles,27404.375,27404.375,27403.875,27403.875,-1,-1,-1
20230322 20:16:15 America/Los_Angeles,27403.875,27403.875,27401.875,27401.875,-1,-1,-1
20230322 20:16:20 America/Los_Angeles,27401.875,27401.875,27401.875,27401.875,-1,-1,-1
20230322 20:16:25 America/Los_Angeles,27401.875,27401.875,27401.875,27401.875,-1,-1,-1
20230322 20:16:30 America/Los_Angeles,27401.875,27401.875,27401.875,27401.875,-1,-1,-1
20230322 20:16:35 America/Los_Angeles,27401.875,27401.875,27398.625,27398.625,-1,-1,-1
20230322 20:16:40 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:16:45 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:16:50 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:16:55 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:00 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:05 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:10 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:15 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:20 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:25 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:30 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:35 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:40 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:45 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:50 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:17:55 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:18:00 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:18:05 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:18:10 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:18:15 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
20230322 20:18:20 America/Los_Angeles,27398.625,27398.625,27398.625,27398.625,-1,-1,-1
