Date,Open,High,Low,Close,Volume,Count,WAP
20220325 01:16:55 America/Los_Angeles,43830.875,43830.875,43819.875,43820.125,-1,-1,-1
20220325 01:17:00 America/Los_Angeles,43820.125,43820.125,43820.125,43820.125,-1,-1,-1
20220325 01:17:05 America/Los_Angeles,43820.125,43820.125,43812.875,43814.125,-1,-1,-1
20220325 01:17:10 America/Los_Angeles,43814.125,43814.125,43803.0,43803.0,-1,-1,-1
20220325 01:17:15 America/Los_Angeles,43803.0,43803.0,43777.625,43785.375,-1,-1,-1
20220325 01:17:20 America/Los_Angeles,43785.375,43786.75,43785.125,43786.375,-1,-1,-1
20220325 01:17:25 America/Los_Angeles,43786.375,43786.375,43786.375,43786.375,-1,-1,-1
20220325 01:17:30 America/Los_Angeles,43786.375,43786.375,43784.625,43784.625,-1,-1,-1
20220325 01:17:35 America/Los_Angeles,43784.625,43786.375,43784.625,43786.375,-1,-1,-1
20220325 01:17:40 America/Los_Angeles,43786.375,43786.375,43776.75,43777.625,-1,-1,-1
20220325 01:17:45 America/Los_Angeles,43777.625,43777.625,43773.875,43773.875,-1,-1,-1
20220325 01:17:50 America/Los_Angeles,43773.875,43773.875,43770.875,43770.875,-1,-1,-1
20220325 01:17:55 America/Los_Angeles,43770.875,43773.75,43770.875,43773.625,-1,-1,-1
20220325 01:18:00 America/Los_Angeles,43773.625,43773.625,43773.625,43773.625,-1,-1,-1
20220325 01:18:05 America/Los_Angeles,43773.625,43773.625,43773.625,43773.625,-1,-1,-1
20220325 01:18:10 America/Los_Angeles,43773.625,43782.25,43773.625,43782.25,-1,-1,-1
20220325 01:18:15 America/Los_Angeles,43782.25,43804.625,43782.25,43804.625,-1,-1,-1
20220325 01:18:20 America/Los_Angeles,43804.625,43812.0,43804.625,43811.875,-1,-1,-1
20220325 01:18:25 America/Los_Angeles,43811.875,43811.875,43811.875,43811.875,-1,-1,-1
20220325 01:18:30 America/Los_Angeles,43811.875,43811.875,43811.875,43811.875,-1,-1,-1
20220325 01:18:35 America/Los_Angeles,43811.875,43814.125,43811.875,43814.125,-1,-1,-1
20220325 01:18:40 America/Los_Angeles,43814.125,43827.375,43814.125,43824.625,-1,-1,-1
20220325 01:18:45 America/Los_Angeles,43824.625,43824.625,43824.625,43824.625,-1,-1,-1
20220325 01:18:50 America/Los_Angeles,43824.625,43840.25,43824.625,43840.125,-1,-1,-1
20220325 01:18:55 America/Los_Angeles,43840.125,43840.125,43840.125,43840.125,-1,-1,-1
20220325 01:19:00 America/Los_Angeles,43840.125,43840.125,43840.125,43840.125,-1,-1,-1
20220325 01:19:05 America/Los_Angeles,43840.125,43847.125,43840.125,43847.125,-1,-1,-1
20220325 01:19:10 America/Los_Angeles,43847.125,43865.375,43847.125,43865.375,-1,-1,-1
20220325 01:19:15 America/Los_Angeles,43865.375,43865.375,43865.375,43865.375,-1,-1,-1
20220325 01:19:20 America/Los_Angeles,43865.375,43865.375,43865.375,43865.375,-1,-1,-1
20220325 01:19:25 America/Los_Angeles,43865.375,43865.375,43865.375,43865.375,-1,-1,-1
20220325 01:19:30 America/Los_Angeles,43865.375,43865.375,43865.375,43865.375,-1,-1,-1
20220325 01:19:35 America/Los_Angeles,43865.375,43865.375,43852.75,43856.375,-1,-1,-1
20220325 01:19:40 America/Los_Angeles,43856.375,43865.375,43856.375,43865.375,-1,-1,-1
20220325 01:19:45 America/Los_Angeles,43865.375,43874.875,43865.375,43874.875,-1,-1,-1
20220325 01:19:50 America/Los_Angeles,43874.875,43886.25,43874.75,43885.375,-1,-1,-1
20220325 01:19:55 America/Los_Angeles,43885.375,43885.375,43885.375,43885.375,-1,-1,-1
20220325 01:20:00 America/Los_Angeles,43885.375,43885.375,43885.375,43885.375,-1,-1,-1
20220325 01:20:05 America/Los_Angeles,43885.375,43885.375,43885.375,43885.375,-1,-1,-1
20220325 01:20:10 America/Los_Angeles,43885.375,43903.125,43885.375,43903.125,-1,-1,-1
20220325 01:20:15 America/Los_Angeles,43903.125,43903.125,43886.375,43886.375,-1,-1,-1
20220325 01:20:20 America/Los_Angeles,43886.375,43886.375,43886.375,43886.375,-1,-1,-1
20220325 01:20:25 America/Los_Angeles,43886.375,43892.25,43886.375,43891.625,-1,-1,-1
20220325 01:20:30 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:20:35 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:20:40 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:20:45 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:20:50 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:20:55 America/Los_Angeles,43891.625,43891.625,43891.625,43891.625,-1,-1,-1
20220325 01:21:00 America/Los_Angeles,43891.625,43907.125,43891.625,43907.125,-1,-1,-1
20220325 01:21:05 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:10 America/Los_Angeles,43907.125,43907.125,43899.125,43899.125,-1,-1,-1
20220325 01:21:15 America/Los_Angeles,43899.125,43899.125,43899.125,43899.125,-1,-1,-1
20220325 01:21:20 America/Los_Angeles,43899.125,43907.125,43899.125,43907.125,-1,-1,-1
20220325 01:21:25 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:30 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:35 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:40 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:45 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:50 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:21:55 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:00 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:05 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:10 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:15 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:20 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:25 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:30 America/Los_Angeles,43907.125,43907.125,43907.125,43907.125,-1,-1,-1
20220325 01:22:35 America/Los_Angeles,43907.125,43907.125,43895.125,43895.125,-1,-1,-1
20220325 01:22:40 America/Los_Angeles,43895.125,43895.125,43895.125,43895.125,-1,-1,-1
20220325 01:22:45 America/Los_Angeles,43895.125,43895.125,43895.125,43895.125,-1,-1,-1
20220325 01:22:50 America/Los_Angeles,43895.125,43895.125,43877.375,43878.125,-1,-1,-1
20220325 01:22:55 America/Los_Angeles,43878.125,43878.125,43878.125,43878.125,-1,-1,-1
20220325 01:23:00 America/Los_Angeles,43878.125,43878.125,43868.875,43868.875,-1,-1,-1
20220325 01:23:05 America/Los_Angeles,43868.875,43868.875,43868.875,43868.875,-1,-1,-1
20220325 01:23:10 America/Los_Angeles,43868.875,43868.875,43868.875,43868.875,-1,-1,-1
20220325 01:23:15 America/Los_Angeles,43868.875,43868.875,43868.875,43868.875,-1,-1,-1
20220325 01:23:20 America/Los_Angeles,43868.875,43879.875,43868.875,43879.875,-1,-1,-1
20220325 01:23:25 America/Los_Angeles,43879.875,43879.875,43879.875,43879.875,-1,-1,-1
20220325 01:23:30 America/Los_Angeles,43879.875,43879.875,43868.0,43870.125,-1,-1,-1
20220325 01:23:35 America/Los_Angeles,43870.125,43870.125,43864.125,43864.125,-1,-1,-1
20220325 01:23:40 America/Los_Angeles,43864.125,43864.125,43864.125,43864.125,-1,-1,-1
20220325 01:23:45 America/Los_Angeles,43864.125,43864.125,43864.125,43864.125,-1,-1,-1
20220325 01:23:50 America/Los_Angeles,43864.125,43864.125,43864.125,43864.125,-1,-1,-1
20220325 01:23:55 America/Los_Angeles,43864.125,43864.125,43864.125,43864.125,-1,-1,-1
20220325 01:24:00 America/Los_Angeles,43864.125,43864.125,43864.125,43864.125,-1,-1,-1
20220325 01:24:05 America/Los_Angeles,43864.125,43895.125,43864.125,43895.125,-1,-1,-1
20220325 01:24:10 America/Los_Angeles,43895.125,43895.125,43895.125,43895.125,-1,-1,-1
20220325 01:24:15 America/Los_Angeles,43895.125,43898.625,43895.125,43898.625,-1,-1,-1
20220325 01:24:20 America/Los_Angeles,43898.625,43898.625,43898.625,43898.625,-1,-1,-1
20220325 01:24:25 America/Los_Angeles,43898.625,43898.625,43896.5,43898.125,-1,-1,-1
20220325 01:24:30 America/Los_Angeles,43898.125,43898.125,43898.125,43898.125,-1,-1,-1
20220325 01:24:35 America/Los_Angeles,43898.125,43898.625,43898.125,43898.625,-1,-1,-1
20220325 01:24:40 America/Los_Angeles,43898.625,43914.625,43898.625,43914.625,-1,-1,-1
20220325 01:24:45 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:24:50 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:24:55 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:25:00 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:25:05 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:25:10 America/Los_Angeles,43914.625,43914.625,43914.625,43914.625,-1,-1,-1
20220325 01:25:15 America/Los_Angeles,43914.625,43914.625,43901.875,43901.875,-1,-1,-1
20220325 01:25:20 America/Los_Angeles,43901.875,43901.875,43901.875,43901.875,-1,-1,-1
20220325 01:25:25 America/Los_Angeles,43901.875,43910.875,43901.875,43910.875,-1,-1,-1
20220325 01:25:30 America/Los_Angeles,43910.875,43910.875,43910.875,43910.875,-1,-1,-1
20220325 01:25:35 America/Los_Angeles,43910.875,43913.375,43910.875,43913.125,-1,-1,-1
20220325 01:25:40 America/Los_Angeles,43913.125,43913.125,43913.125,43913.125,-1,-1,-1
20220325 01:25:45 America/Los_Angeles,43913.125,43914.625,43913.125,43914.625,-1,-1,-1
20220325 01:25:50 America/Los_Angeles,43914.625,43925.75,43914.625,43925.375,-1,-1,-1
20220325 01:25:55 America/Los_Angeles,43925.375,43931.0,43925.375,43930.625,-1,-1,-1
20220325 01:26:00 America/Los_Angeles,43930.625,43933.875,43930.625,43933.875,-1,-1,-1
20220325 01:26:05 America/Los_Angeles,43933.875,43933.875,43933.875,43933.875,-1,-1,-1
20220325 01:26:10 America/Los_Angeles,43933.875,43933.875,43933.875,43933.875,-1,-1,-1
20220325 01:26:15 America/Los_Angeles,43933.875,43943.625,43933.875,43942.625,-1,-1,-1
20220325 01:26:20 America/Los_Angeles,43942.625,43942.625,43942.625,43942.625,-1,-1,-1
20220325 01:26:25 America/Los_Angeles,43942.625,43942.625,43942.625,43942.625,-1,-1,-1
20220325 01:26:30 America/Los_Angeles,43942.625,43942.625,43942.625,43942.625,-1,-1,-1
20220325 01:26:35 America/Los_Angeles,43942.625,43942.625,43942.625,43942.625,-1,-1,-1
20220325 01:26:40 America/Los_Angeles,43942.625,43969.625,43942.625,43969.625,-1,-1,-1
20220325 01:26:45 America/Los_Angeles,43969.625,43969.625,43969.625,43969.625,-1,-1,-1
20220325 01:26:50 America/Los_Angeles,43969.625,43969.625,43969.625,43969.625,-1,-1,-1
20220325 01:26:55 America/Los_Angeles,43969.625,43969.625,43969.625,43969.625,-1,-1,-1
20220325 01:27:00 America/Los_Angeles,43969.625,43969.625,43969.625,43969.625,-1,-1,-1
20220325 01:27:05 America/Los_Angeles,43969.625,43969.625,43969.625,43969.625,-1,-1,-1
20220325 01:27:10 America/Los_Angeles,43969.625,43969.625,43951.125,43951.375,-1,-1,-1
20220325 01:27:15 America/Los_Angeles,43951.375,43951.375,43951.375,43951.375,-1,-1,-1
20220325 01:27:20 America/Los_Angeles,43951.375,43951.375,43951.375,43951.375,-1,-1,-1
20220325 01:27:25 America/Los_Angeles,43951.375,43951.375,43951.375,43951.375,-1,-1,-1
20220325 01:27:30 America/Los_Angeles,43951.375,43951.375,43951.375,43951.375,-1,-1,-1
20220325 01:27:35 America/Los_Angeles,43951.375,43951.375,43936.125,43936.125,-1,-1,-1
20220325 01:27:40 America/Los_Angeles,43936.125,43936.125,43911.125,43911.125,-1,-1,-1
20220325 01:27:45 America/Los_Angeles,43911.125,43911.125,43911.125,43911.125,-1,-1,-1
20220325 01:27:50 America/Los_Angeles,43911.125,43911.125,43911.125,43911.125,-1,-1,-1
20220325 01:27:55 America/Los_Angeles,43911.125,43932.375,43911.125,43932.125,-1,-1,-1
20220325 01:28:00 America/Los_Angeles,43932.125,43939.0,43932.125,43937.875,-1,-1,-1
20220325 01:28:05 America/Los_Angeles,43937.875,43937.875,43937.875,43937.875,-1,-1,-1
20220325 01:28:10 America/Los_Angeles,43937.875,43946.875,43937.875,43946.875,-1,-1,-1
20220325 01:28:15 America/Los_Angeles,43946.875,43946.875,43946.875,43946.875,-1,-1,-1
20220325 01:28:20 America/Los_Angeles,43946.875,43946.875,43946.875,43946.875,-1,-1,-1
20220325 01:28:25 America/Los_Angeles,43946.875,43961.875,43946.875,43957.375,-1,-1,-1
20220325 01:28:30 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:28:35 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:28:40 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:28:45 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:28:50 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:28:55 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:00 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:05 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:10 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:15 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:20 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:25 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:30 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:35 America/Los_Angeles,43957.375,43957.375,43957.375,43957.375,-1,-1,-1
20220325 01:29:40 America/Los_Angeles,43957.375,43957.375,43939.75,43939.875,-1,-1,-1
20220325 01:29:45 America/Los_Angeles,43939.875,43939.875,43930.125,43931.375,-1,-1,-1
20220325 01:29:50 America/Los_Angeles,43931.375,43931.375,43931.375,43931.375,-1,-1,-1
20220325 01:29:55 America/Los_Angeles,43931.375,43931.375,43931.375,43931.375,-1,-1,-1
20220325 01:30:00 America/Los_Angeles,43931.375,43939.875,43931.375,43939.875,-1,-1,-1
20220325 01:30:05 America/Los_Angeles,43939.875,43979.0,43939.875,43975.625,-1,-1,-1
20220325 01:30:10 America/Los_Angeles,43975.625,43975.625,43968.0,43969.375,-1,-1,-1
20220325 01:30:15 America/Los_Angeles,43969.375,43980.125,43969.375,43980.125,-1,-1,-1
20220325 01:30:20 America/Los_Angeles,43980.125,43980.125,43980.125,43980.125,-1,-1,-1
20220325 01:30:25 America/Los_Angeles,43980.125,43987.25,43980.125,43986.375,-1,-1,-1
20220325 01:30:30 America/Los_Angeles,43986.375,43986.375,43986.375,43986.375,-1,-1,-1
20220325 01:30:35 America/Los_Angeles,43986.375,43986.375,43986.375,43986.375,-1,-1,-1
20220325 01:30:40 America/Los_Angeles,43986.375,43986.375,43986.375,43986.375,-1,-1,-1
20220325 01:30:45 America/Los_Angeles,43986.375,43993.75,43986.375,43993.625,-1,-1,-1
20220325 01:30:50 America/Los_Angeles,43993.625,43993.625,43993.625,43993.625,-1,-1,-1
20220325 01:30:55 America/Los_Angeles,43993.625,43993.625,43993.625,43993.625,-1,-1,-1
20220325 01:31:00 America/Los_Angeles,43993.625,43993.625,43993.625,43993.625,-1,-1,-1
20220325 01:31:05 America/Los_Angeles,43993.625,43993.625,43980.125,43980.125,-1,-1,-1
20220325 01:31:10 America/Los_Angeles,43980.125,43980.375,43973.0,43973.875,-1,-1,-1
20220325 01:31:15 America/Los_Angeles,43973.875,43973.875,43973.875,43973.875,-1,-1,-1
20220325 01:31:20 America/Los_Angeles,43973.875,43983.625,43973.875,43983.625,-1,-1,-1
20220325 01:31:25 America/Los_Angeles,43983.625,43987.875,43983.625,43987.875,-1,-1,-1
20220325 01:31:30 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:31:35 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:31:40 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:31:45 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:31:50 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:31:55 America/Los_Angeles,43987.875,43987.875,43987.875,43987.875,-1,-1,-1
20220325 01:32:00 America/Los_Angeles,43987.875,43987.875,43979.375,43979.375,-1,-1,-1
20220325 01:32:05 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:32:10 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:32:15 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:32:20 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:32:25 America/Los_Angeles,43979.375,43979.375,43959.0,43959.875,-1,-1,-1
20220325 01:32:30 America/Los_Angeles,43959.875,43959.875,43950.25,43951.375,-1,-1,-1
20220325 01:32:35 America/Los_Angeles,43951.375,43951.375,43951.375,43951.375,-1,-1,-1
20220325 01:32:40 America/Los_Angeles,43951.375,43964.625,43951.375,43964.375,-1,-1,-1
20220325 01:32:45 America/Los_Angeles,43964.375,43968.625,43964.375,43968.625,-1,-1,-1
20220325 01:32:50 America/Los_Angeles,43968.625,43968.625,43968.625,43968.625,-1,-1,-1
20220325 01:32:55 America/Los_Angeles,43968.625,43979.375,43968.625,43979.375,-1,-1,-1
20220325 01:33:00 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:33:05 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:33:10 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:33:15 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:33:20 America/Los_Angeles,43979.375,43979.375,43979.375,43979.375,-1,-1,-1
20220325 01:33:25 America/Los_Angeles,43979.375,43979.375,43952.125,43952.125,-1,-1,-1
20220325 01:33:30 America/Los_Angeles,43952.125,43952.125,43952.125,43952.125,-1,-1,-1
20220325 01:33:35 America/Los_Angeles,43952.125,43952.125,43952.125,43952.125,-1,-1,-1
20220325 01:33:40 America/Los_Angeles,43952.125,43952.125,43943.625,43943.625,-1,-1,-1
20220325 01:33:45 America/Los_Angeles,43943.625,43943.625,43943.625,43943.625,-1,-1,-1
20220325 01:33:50 America/Los_Angeles,43943.625,43943.625,43939.625,43939.625,-1,-1,-1
20220325 01:33:55 America/Los_Angeles,43939.625,43939.625,43909.375,43910.5,-1,-1,-1
20220325 01:34:00 America/Los_Angeles,43910.5,43917.625,43909.875,43917.375,-1,-1,-1
20220325 01:34:05 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:10 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:15 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:20 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:25 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:30 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:35 America/Los_Angeles,43917.375,43917.375,43917.375,43917.375,-1,-1,-1
20220325 01:34:40 America/Los_Angeles,43917.375,43922.375,43917.375,43922.375,-1,-1,-1
20220325 01:34:45 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:34:50 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:34:55 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:00 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:05 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:10 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:15 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:20 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:25 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:30 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:35 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:40 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:45 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:50 America/Los_Angeles,43922.375,43922.375,43922.375,43922.375,-1,-1,-1
20220325 01:35:55 America/Los_Angeles,43922.375,43922.375,43908.375,43908.625,-1,-1,-1
20220325 01:36:00 America/Los_Angeles,43908.625,43908.625,43908.625,43908.625,-1,-1,-1
20220325 01:36:05 America/Los_Angeles,43908.625,43908.625,43908.625,43908.625,-1,-1,-1
20220325 01:36:10 America/Los_Angeles,43908.625,43908.625,43908.625,43908.625,-1,-1,-1
20220325 01:36:15 America/Los_Angeles,43908.625,43908.625,43908.625,43908.625,-1,-1,-1
20220325 01:36:20 America/Los_Angeles,43908.625,43908.625,43883.25,43886.375,-1,-1,-1
20220325 01:36:25 America/Los_Angeles,43886.375,43886.375,43858.0,43870.75,-1,-1,-1
20220325 01:36:30 America/Los_Angeles,43870.75,43883.125,43870.75,43883.125,-1,-1,-1
20220325 01:36:35 America/Los_Angeles,43883.125,43885.375,43883.125,43885.125,-1,-1,-1
20220325 01:36:40 America/Los_Angeles,43885.125,43885.875,43885.125,43885.625,-1,-1,-1
20220325 01:36:45 America/Los_Angeles,43885.625,43885.625,43885.625,43885.625,-1,-1,-1
20220325 01:36:50 America/Los_Angeles,43885.625,43897.25,43885.625,43897.25,-1,-1,-1
20220325 01:36:55 America/Los_Angeles,43897.25,43902.625,43897.125,43902.625,-1,-1,-1
20220325 01:37:00 America/Los_Angeles,43902.625,43902.625,43902.625,43902.625,-1,-1,-1
20220325 01:37:05 America/Los_Angeles,43902.625,43902.625,43902.625,43902.625,-1,-1,-1
20220325 01:37:10 America/Los_Angeles,43902.625,43902.625,43902.625,43902.625,-1,-1,-1
20220325 01:37:15 America/Los_Angeles,43902.625,43902.625,43891.875,43891.875,-1,-1,-1
20220325 01:37:20 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:25 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:30 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:35 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:40 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:45 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:50 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:37:55 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:00 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:05 America/Los_Angeles,43891.875,43891.875,43880.875,43881.625,-1,-1,-1
20220325 01:38:10 America/Los_Angeles,43881.625,43881.625,43881.625,43881.625,-1,-1,-1
20220325 01:38:15 America/Los_Angeles,43881.625,43881.625,43881.625,43881.625,-1,-1,-1
20220325 01:38:20 America/Los_Angeles,43881.625,43881.625,43881.625,43881.625,-1,-1,-1
20220325 01:38:25 America/Los_Angeles,43881.625,43881.625,43881.625,43881.625,-1,-1,-1
20220325 01:38:30 America/Los_Angeles,43881.625,43891.875,43881.625,43891.875,-1,-1,-1
20220325 01:38:35 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:40 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:45 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:50 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:38:55 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:00 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:05 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:10 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:15 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:20 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:25 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:30 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:35 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:40 America/Los_Angeles,43891.875,43891.875,43891.875,43891.875,-1,-1,-1
20220325 01:39:45 America/Los_Angeles,43891.875,43922.875,43891.875,43922.875,-1,-1,-1
20220325 01:39:50 America/Los_Angeles,43922.875,43944.75,43922.875,43944.125,-1,-1,-1
20220325 01:39:55 America/Los_Angeles,43944.125,43944.125,43944.125,43944.125,-1,-1,-1
20220325 01:40:00 America/Los_Angeles,43944.125,43944.125,43944.125,43944.125,-1,-1,-1
20220325 01:40:05 America/Los_Angeles,43944.125,43944.125,43944.125,43944.125,-1,-1,-1
20220325 01:40:10 America/Los_Angeles,43944.125,43944.125,43944.125,43944.125,-1,-1,-1
20220325 01:40:15 America/Los_Angeles,43944.125,43957.875,43944.125,43957.875,-1,-1,-1
20220325 01:40:20 America/Los_Angeles,43957.875,43957.875,43957.875,43957.875,-1,-1,-1
20220325 01:40:25 America/Los_Angeles,43957.875,43976.75,43957.875,43973.375,-1,-1,-1
20220325 01:40:30 America/Los_Angeles,43973.375,43973.375,43973.375,43973.375,-1,-1,-1
20220325 01:40:35 America/Los_Angeles,43973.375,43973.375,43973.375,43973.375,-1,-1,-1
